metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Adhesion,Coverage,Uniformity,Timestamp
20.0,30.0,6.0,9.0,1.0514998,2.7436,2.5904,2026-01-27-05:16:39
19.0,50.0,4.0,9.0,0.8509295,3.4071503,3.5672665,2026-01-27-05:16:39
19.0,50.0,10.0,10.0,0.9213296,3.3307133,3.9526458,2026-01-27-05:16:39
19.0,40.0,17.0,10.0,0.7322467,2.776458,3.9265559,2026-01-27-05:16:39
19.0,30.0,5.0,10.0,1.0737638,2.3246274,2.4723163,2026-01-27-05:16:39
20.0,40.0,10.0,9.0,0.96199995,3.2127502,3.3696249,2026-01-27-05:16:43
20.0,30.0,1.0,9.0,1.06,2.610475,2.39565,2026-01-27-05:16:43
20.0,30.0,3.0,8.0,0.99065,2.792925,2.3685498,2026-01-27-05:16:43
19.0,50.0,8.0,9.0,0.8326033,3.420466,3.7176454,2026-01-27-05:16:43
20.0,30.0,12.0,10.0,0.99819994,2.7145998,3.1097,2026-01-27-05:16:43
18.0,40.0,5.0,10.0,0.99153554,2.5060766,2.875055,2026-01-27-05:16:46
20.0,40.0,14.0,10.0,0.9420499,3.1114001,3.8064249,2026-01-27-05:16:46
20.0,30.0,7.0,9.0,1.0366,2.762875,2.64615,2026-01-27-05:16:46
20.0,30.0,11.0,10.0,1.0325499,2.706025,3.02455,2026-01-27-05:16:46
15.0,40.0,5.0,9.0,0.70177376,1.8811615,2.3312144,2026-01-27-05:16:46
18.0,40.0,8.0,10.0,0.9705711,2.5341504,3.0184984,2026-01-27-05:16:51
20.0,30.0,8.0,9.0,1.0172999,2.7797,2.7074997,2026-01-27-05:16:51
19.0,50.0,3.0,9.0,0.84451115,3.3976965,3.5436718,2026-01-27-05:16:51
18.0,30.0,2.0,10.0,0.99617636,1.9911374,2.2047818,2026-01-27-05:16:51
19.0,30.0,8.0,10.0,1.039319,2.3813396,2.6404505,2026-01-27-05:16:51
20.0,40.0,11.0,9.0,0.93312496,3.2146,3.4406495,2026-01-27-05:16:55
20.0,20.0,4.0,10.0,1.0703,2.2166502,2.118175,2026-01-27-05:16:55
19.0,50.0,9.0,9.0,0.8170217,3.41767,3.7692404,2026-01-27-05:16:55
18.0,40.0,4.0,10.0,0.98972374,2.491819,2.838441,2026-01-27-05:16:55
20.0,40.0,2.0,8.0,0.94324994,3.2224,2.9007251,2026-01-27-05:16:55
20.0,20.0,2.0,10.0,1.07145,2.1426,2.028825,2026-01-27-05:16:59
19.0,50.0,2.0,10.0,0.9375822,3.2916815,3.6406877,2026-01-27-05:16:59
20.0,50.0,2.0,4.0,0.38159993,4.1895003,3.1074,2026-01-27-05:16:59
20.0,20.0,9.0,10.0,0.99042493,2.3589,2.43955,2026-01-27-05:16:59
20.0,40.0,15.0,10.0,0.8981249,3.105,3.90125,2026-01-27-05:16:59
18.0,40.0,7.0,10.0,0.9819593,2.5272424,2.965084,2026-01-27-05:17:03
20.0,40.0,12.0,9.0,0.89984995,3.2140002,3.5172746,2026-01-27-05:17:03
19.0,30.0,4.0,9.0,0.9969559,2.4133341,2.340661,2026-01-27-05:17:03
20.0,50.0,10.0,5.0,0.36249992,4.08,3.4899998,2026-01-27-05:17:03
20.0,20.0,10.0,5.0,0.54999995,2.9887502,2.108125,2026-01-27-05:17:03
19.0,40.0,11.0,10.0,0.97738624,2.8190343,3.3810377,2026-01-27-05:17:08
20.0,20.0,2.0,9.0,1.0095999,2.27675,1.9575249,2026-01-27-05:17:08
19.0,50.0,3.0,8.0,0.73807174,3.4902568,3.4272614,2026-01-27-05:17:08
19.0,50.0,9.0,7.0,0.5735427,3.5841913,3.5196192,2026-01-27-05:17:08
17.0,20.0,11.0,9.0,0.663947,1.6999538,2.0793667,2026-01-27-05:17:08
20.0,30.0,9.0,9.0,0.9935999,2.794075,2.77445,2026-01-27-05:17:12
20.0,20.0,1.0,10.0,1.0654249,2.1019,1.9925499,2026-01-27-05:17:12
18.0,50.0,9.0,10.0,0.86688155,3.052549,3.7186184,2026-01-27-05:17:12
19.0,40.0,7.0,9.0,0.95092297,2.8955293,3.0228481,2026-01-27-05:17:12
20.0,50.0,3.0,2.0,0.16149998,4.3962755,2.8811,2026-01-27-05:17:12
18.0,50.0,19.0,10.0,0.50325006,2.886128,4.545513,2026-01-27-05:17:16
18.0,30.0,19.0,8.0,0.28549486,2.2761884,3.3095107,2026-01-27-05:17:16
20.0,30.0,13.0,10.0,0.95944995,2.7207246,3.2004497,2026-01-27-05:17:16
18.0,30.0,1.0,10.0,0.98478955,1.9619045,2.1778421,2026-01-27-05:17:16
20.0,50.0,13.0,4.0,0.10879998,4.121575,3.5484998,2026-01-27-05:17:16
20.0,30.0,10.0,9.0,0.96549994,2.806,2.847,2026-01-27-05:17:21
16.0,20.0,4.0,8.0,0.6876742,1.445531,1.4316703,2026-01-27-05:17:21
19.0,50.0,10.0,9.0,0.79704005,3.4124238,3.8264349,2026-01-27-05:17:21
19.0,30.0,3.0,9.0,0.9977875,2.3886306,2.3028162,2026-01-27-05:17:21
19.0,50.0,1.0,10.0,0.9198138,3.275778,3.626893,2026-01-27-05:17:21
19.0,40.0,5.0,9.0,0.9673362,2.873621,2.9334087,2026-01-27-05:17:25
20.0,20.0,3.0,9.0,1.0086749,2.31345,1.9979998,2026-01-27-05:17:25
20.0,50.0,13.0,6.0,0.3771,3.951875,3.8149004,2026-01-27-05:17:25
4.0,50.0,13.0,6.0,-0.29935426,0.6932157,1.7207615,2026-01-27-05:17:25
10.0,50.0,13.0,6.0,-0.12546231,1.3750467,2.3315482,2026-01-27-05:17:25
18.0,40.0,3.0,10.0,0.9835119,2.4751108,2.8074262,2026-01-27-05:17:30
19.0,50.0,2.0,9.0,0.83369267,3.385792,3.5256772,2026-01-27-05:17:30
20.0,40.0,5.0,6.0,0.743375,3.4907496,2.779,2026-01-27-05:17:30
20.0,40.0,16.0,10.0,0.8497998,3.09615,4.0016747,2026-01-27-05:17:30
18.0,40.0,10.0,10.0,0.93459475,2.540616,3.1421278,2026-01-27-05:17:30
20.0,40.0,1.0,8.0,0.935075,3.2000496,2.8814998,2026-01-27-05:17:34
18.0,40.0,2.0,10.0,0.97290003,2.455953,2.782012,2026-01-27-05:17:34
20.0,50.0,11.0,5.0,0.3270499,4.068025,3.5482998,2026-01-27-05:17:34
19.0,40.0,12.0,10.0,0.9475296,2.8180635,3.4579575,2026-01-27-05:17:34
18.0,30.0,4.0,10.0,1.0057501,2.0422533,2.2754605,2026-01-27-05:17:34
20.0,40.0,7.0,2.0,0.2935249,3.9268,2.4250498,2026-01-27-05:17:38
19.0,40.0,4.0,9.0,0.9689427,2.8589923,2.8970888,2026-01-27-05:17:38
20.0,30.0,14.0,10.0,0.9162999,2.7243998,3.2968,2026-01-27-05:17:38
18.0,50.0,17.0,10.0,0.6111763,2.9390118,4.335335,2026-01-27-05:17:38
20.0,50.0,16.0,7.0,0.36739984,3.811,4.1986,2026-01-27-05:17:38
20.0,50.0,19.0,8.0,0.33339995,3.6573753,4.6411004,2026-01-27-05:17:43
8.0,50.0,19.0,7.0,-0.35121349,0.8119554,2.6762311,2026-01-27-05:17:43
18.0,30.0,4.0,8.0,0.8511922,2.2516952,2.1074185,2026-01-27-05:17:43
18.0,30.0,9.0,10.0,0.9526842,2.1271675,2.550158,2026-01-27-05:17:43
19.0,40.0,6.0,9.0,0.96132946,2.8858004,2.9753282,2026-01-27-05:17:43
20.0,40.0,4.0,3.0,0.46414998,3.8075,2.430475,2026-01-27-05:17:46
19.0,30.0,17.0,9.0,0.58574533,2.5115354,3.342243,2026-01-27-05:17:46
19.0,30.0,10.0,10.0,0.9943559,2.4068973,2.7805402,2026-01-27-05:17:46
19.0,40.0,4.0,3.0,0.40350595,3.4695554,2.2832258,2026-01-27-05:17:46
20.0,10.0,4.0,10.0,0.9008,1.9583999,1.7648,2026-01-27-05:17:46
20.0,20.0,1.0,9.0,1.0061249,2.2376,1.9226499,2026-01-27-05:17:51
18.0,50.0,6.0,10.0,0.89017105,3.0547004,3.5797505,2026-01-27-05:17:51
20.0,30.0,2.0,8.0,0.9905,2.7654,2.3365998,2026-01-27-05:17:51
20.0,40.0,8.0,8.0,0.89989996,3.30505,3.133675,2026-01-27-05:17:51
19.0,30.0,11.0,8.0,0.7705954,2.6193223,2.6657636,2026-01-27-05:17:51
20.0,30.0,4.0,8.0,0.9864,2.8179996,2.4061,2026-01-27-05:17:55
20.0,40.0,13.0,9.0,0.862175,3.2109501,3.5995,2026-01-27-05:17:55
19.0,50.0,11.0,9.0,0.77265847,3.4047277,3.8892298,2026-01-27-05:17:55
20.0,50.0,4.0,3.0,0.2604,4.298,3.0166001,2026-01-27-05:17:55
18.0,50.0,8.0,10.0,0.8790448,3.0557163,3.6667292,2026-01-27-05:17:55
19.0,40.0,3.0,9.0,0.96614933,2.8419137,2.866369,2026-01-27-05:17:59
19.0,50.0,5.0,8.0,0.7414085,3.5036147,3.477251,2026-01-27-05:17:59
18.0,50.0,11.0,10.0,0.82935524,3.0388649,3.8391979,2026-01-27-05:17:59
18.0,40.0,11.0,10.0,0.91000664,2.540174,3.212342,2026-01-27-05:17:59
20.0,20.0,10.0,10.0,0.9612498,2.38,2.520625,2026-01-27-05:17:59
18.0,50.0,4.0,10.0,0.8836974,3.043885,3.515171,2026-01-27-05:18:03
18.0,30.0,5.0,10.0,1.0039369,2.0641363,2.3192,2026-01-27-05:18:03
18.0,40.0,9.0,10.0,0.95478296,2.538608,3.0775132,2026-01-27-05:18:03
19.0,50.0,12.0,9.0,0.7438769,3.3945823,3.9576247,2026-01-27-05:18:03
20.0,50.0,12.0,5.0,0.2871999,4.0536003,3.6122003,2026-01-27-05:18:03
19.0,40.0,2.0,9.0,0.9589558,2.8223844,2.8412495,2026-01-27-05:18:08
18.0,50.0,10.0,10.0,0.85031843,3.0469317,3.7761078,2026-01-27-05:18:08
19.0,30.0,5.0,9.0,0.99172425,2.435588,2.384106,2026-01-27-05:18:08
20.0,40.0,4.0,7.0,0.8499499,3.3693,2.8508751,2026-01-27-05:18:08
19.0,50.0,6.0,8.0,0.73647696,3.5066185,3.5106456,2026-01-27-05:18:08
19.0,40.0,13.0,10.0,0.9132731,2.8146422,3.540477,2026-01-27-05:18:12
19.0,30.0,2.0,9.0,0.99421906,2.3614764,2.2705715,2026-01-27-05:18:12
17.0,40.0,7.0,10.0,0.9137654,2.2740724,2.8066273,2026-01-27-05:18:12
20.0,40.0,9.0,8.0,0.87727493,3.3102498,3.1921,2026-01-27-05:18:12
20.0,20.0,11.0,10.0,0.92767483,2.3986502,2.6073,2026-01-27-05:18:12
19.0,40.0,8.0,9.0,0.93611646,2.902808,3.0759676,2026-01-27-05:18:16
18.0,30.0,6.0,10.0,0.9977237,2.0835688,2.3685396,2026-01-27-05:18:16
18.0,50.0,12.0,10.0,0.80399203,3.0283482,3.9078872,2026-01-27-05:18:16
20.0,40.0,5.0,7.0,0.8423749,3.3827496,2.8855,2026-01-27-05:18:16
20.0,50.0,10.0,4.0,0.23599991,4.1695004,3.3609998,2026-01-27-05:18:16
20.0,30.0,5.0,8.0,0.97775,2.8406248,2.44925,2026-01-27-05:18:21
19.0,50.0,1.0,9.0,0.81847435,3.3714385,3.5132823,2026-01-27-05:18:21
20.0,30.0,15.0,10.0,0.8687499,2.7256248,3.3987498,2026-01-27-05:18:21
20.0,40.0,18.0,10.0,0.73994994,3.0711,4.219325,2026-01-27-05:18:21
20.0,50.0,13.0,5.0,0.24294996,4.036725,3.6817002,2026-01-27-05:18:21
19.0,40.0,1.0,9.0,0.9473625,2.8004055,2.8217294,2026-01-27-05:18:26
19.0,50.0,8.0,8.0,0.71341383,3.5052767,3.5942352,2026-01-27-05:18:26
20.0,40.0,19.0,10.0,0.67842495,3.0549002,4.3365498,2026-01-27-05:18:26
19.0,20.0,4.0,10.0,0.99970853,1.946916,1.9692942,2026-01-27-05:18:26
18.0,40.0,1.0,10.0,0.9578882,2.434345,2.7621975,2026-01-27-05:18:26
19.0,40.0,9.0,9.0,0.9169099,2.9076374,3.1346877,2026-01-27-05:18:30
20.0,40.0,14.0,9.0,0.82009995,3.20545,3.6873248,2026-01-27-05:18:30
20.0,40.0,3.0,7.0,0.8531249,3.3534,2.8218498,2026-01-27-05:18:30
20.0,30.0,1.0,8.0,0.98595,2.7354248,2.3102498,2026-01-27-05:18:30
19.0,50.0,13.0,9.0,0.7106954,3.381986,4.031619,2026-01-27-05:18:30
19.0,40.0,14.0,10.0,0.87461644,2.8087714,3.6285965,2026-01-27-05:18:35
19.0,30.0,6.0,9.0,0.9820926,2.4553921,2.4331505,2026-01-27-05:18:35
20.0,40.0,10.0,8.0,0.8502499,3.3130002,3.256125,2026-01-27-05:18:35
19.0,20.0,3.0,10.0,1.001615,1.9130371,1.9229244,2026-01-27-05:18:35
19.0,50.0,9.0,8.0,0.6952823,3.5009305,3.64443,2026-01-27-05:18:35
20.0,40.0,6.0,7.0,0.8304,3.39375,2.9257247,2026-01-27-05:18:39
18.0,50.0,3.0,10.0,0.87386054,3.0348017,3.4912817,2026-01-27-05:18:39
20.0,30.0,6.0,8.0,0.9646999,2.8607998,2.498,2026-01-27-05:18:39
19.0,50.0,14.0,9.0,0.6731138,3.3669395,4.111214,2026-01-27-05:18:39
20.0,20.0,2.0,8.0,0.9477499,2.4109,1.8862249,2026-01-27-05:18:39
18.0,50.0,2.0,10.0,0.8596237,3.0232687,3.4729922,2026-01-27-05:18:43
19.0,30.0,1.0,9.0,0.9862507,2.3318727,2.2439268,2026-01-27-05:18:43
20.0,20.0,5.0,9.0,0.9936249,2.3795,2.0957499,2026-01-27-05:18:43
20.0,40.0,4.0,6.0,0.75350004,3.47885,2.7457752,2026-01-27-05:18:43
20.0,30.0,7.0,8.0,0.94725,2.878525,2.5523498,2026-01-27-05:18:43
20.0,30.0,8.0,8.0,0.92539996,2.8938,2.6123,2026-01-27-05:18:48
18.0,50.0,13.0,10.0,0.774229,3.0153806,3.982176,2026-01-27-05:18:48
18.0,30.0,7.0,10.0,0.98711056,2.1005518,2.423479,2026-01-27-05:18:48
20.0,50.0,5.0,3.0,0.24624997,4.297625,3.0385,2026-01-27-05:18:48
20.0,40.0,7.0,7.0,0.8140249,3.4023,2.9715497,2026-01-27-05:18:48
19.0,30.0,7.0,9.0,0.9680612,2.4727461,2.4877954,2026-01-27-05:18:52
19.0,40.0,15.0,10.0,0.83155984,2.8004503,3.7223167,2026-01-27-05:18:52
20.0,40.0,2.0,7.0,0.8518999,3.3350499,2.7984247,2026-01-27-05:18:52
20.0,50.0,3.0,3.0,0.27014995,4.295925,3.0003,2026-01-27-05:18:52
19.0,50.0,15.0,9.0,0.6311321,3.349444,4.1964087,2026-01-27-05:18:52
20.0,40.0,11.0,8.0,0.8188249,3.3133,3.3257496,2026-01-27-05:18:56
18.0,20.0,4.0,10.0,0.9317764,1.6951873,1.8262304,2026-01-27-05:18:56
18.0,30.0,8.0,10.0,0.9720974,2.1150846,2.4840183,2026-01-27-05:18:56
20.0,30.0,9.0,8.0,0.89914995,2.9066248,2.67785,2026-01-27-05:18:56
19.0,30.0,12.0,10.0,0.93179274,2.4226553,2.9430296,2026-01-27-05:18:56
20.0,20.0,12.0,10.0,0.8896999,2.4148502,2.6995747,2026-01-27-05:19:01
20.0,40.0,1.0,7.0,0.8462749,3.3142498,2.7805998,2026-01-27-05:19:01
19.0,40.0,16.0,10.0,0.7841033,2.789679,3.8216362,2026-01-27-05:19:01
19.0,30.0,8.0,9.0,0.9496296,2.48765,2.54804,2026-01-27-05:19:01
19.0,20.0,5.0,10.0,0.99340194,1.9783448,2.0212638,2026-01-27-05:19:01
18.0,50.0,1.0,10.0,0.8409868,3.0092862,3.4603028,2026-01-27-05:19:06
18.0,50.0,14.0,10.0,0.7400658,2.9999638,4.062066,2026-01-27-05:19:06
20.0,30.0,12.0,9.0,0.8961,2.8224998,3.0089,2026-01-27-05:19:06
17.0,30.0,7.0,10.0,0.9216799,1.8542238,2.2739692,2026-01-27-05:19:06
20.0,50.0,6.0,3.0,0.22769992,4.2948008,3.0660002,2026-01-27-05:19:06
19.0,40.0,10.0,9.0,0.8933032,2.910016,3.1990073,2026-01-27-05:19:10
20.0,40.0,3.0,6.0,0.75922495,3.4645,2.7181497,2026-01-27-05:19:10
20.0,40.0,15.0,9.0,0.7736249,3.1975,3.7807496,2026-01-27-05:19:10
19.0,40.0,11.0,9.0,0.86529666,2.9099448,3.2689266,2026-01-27-05:19:10
20.0,20.0,6.0,9.0,0.9794998,2.4088502,2.153025,2026-01-27-05:19:10
20.0,20.0,7.0,9.0,0.96097493,2.4357502,2.2159,2026-01-27-05:19:15
20.0,40.0,12.0,8.0,0.7829999,3.3111498,3.4009748,2026-01-27-05:19:15
19.0,40.0,4.0,8.0,0.87470335,2.9607525,2.7947783,2026-01-27-05:19:15
20.0,30.0,16.0,10.0,0.8167998,2.7243996,3.5063,2026-01-27-05:19:15
18.0,50.0,15.0,10.0,0.7015026,2.9820964,4.1475554,2026-01-27-05:19:15
20.0,20.0,8.0,9.0,0.9380499,2.4602,2.2843747,2026-01-27-05:19:20
20.0,40.0,16.0,9.0,0.7227498,3.1871002,3.8797748,2026-01-27-05:19:20
19.0,20.0,2.0,10.0,0.99912167,1.876708,1.8821545,2026-01-27-05:19:20
20.0,30.0,13.0,9.0,0.8548,2.8270748,3.0982497,2026-01-27-05:19:20
20.0,40.0,8.0,7.0,0.79324996,3.4084,3.022975,2026-01-27-05:19:20
20.0,30.0,2.0,7.0,0.91389996,2.8888,2.2497997,2026-01-27-05:19:24
20.0,40.0,13.0,8.0,0.74277496,3.30655,3.4818003,2026-01-27-05:19:24
19.0,50.0,16.0,9.0,0.58475053,3.3294978,4.287204,2026-01-27-05:19:24
19.0,20.0,1.0,10.0,0.99222827,1.8379291,1.8469849,2026-01-27-05:19:24
19.0,40.0,5.0,8.0,0.87054676,2.9738314,2.829698,2026-01-27-05:19:24
19.0,30.0,13.0,10.0,0.8939112,2.426859,3.032674,2026-01-27-05:19:29
20.0,40.0,2.0,6.0,0.76054996,3.4477,2.6961248,2026-01-27-05:19:29
17.0,50.0,8.0,10.0,0.80895615,2.7937832,3.4982193,2026-01-27-05:19:29
20.0,50.0,17.0,7.0,0.31064993,3.7874248,4.2933006,2026-01-27-05:19:29
17.0,40.0,5.0,10.0,0.9216049,2.2567487,2.718809,2026-01-27-05:19:29
20.0,30.0,4.0,7.0,0.9046999,2.9383,2.3165002,2026-01-27-05:19:33
19.0,40.0,12.0,9.0,0.8328901,2.907424,3.344447,2026-01-27-05:19:33
20.0,50.0,7.0,3.0,0.20474993,4.2895246,3.0991004,2026-01-27-05:19:33
20.0,20.0,1.0,8.0,0.9468249,2.3732998,1.8527498,2026-01-27-05:19:33
20.0,40.0,9.0,7.0,0.768075,3.41205,3.0800002,2026-01-27-05:19:33
18.0,40.0,5.0,9.0,0.89695656,2.5984979,2.7741342,2026-01-27-05:19:38
19.0,50.0,10.0,8.0,0.6727507,3.4941344,3.7002246,2026-01-27-05:19:38
17.0,40.0,6.0,10.0,0.91988516,2.2666354,2.759918,2026-01-27-05:19:38
20.0,20.0,3.0,8.0,0.94427496,2.44605,1.9252998,2026-01-27-05:19:38
18.0,50.0,6.0,9.0,0.77829206,3.1348214,3.461929,2026-01-27-05:19:38
19.0,20.0,6.0,10.0,0.98269534,2.0073237,2.0788336,2026-01-27-05:19:43
19.0,50.0,1.0,8.0,0.7171349,3.467099,3.3996718,2026-01-27-05:19:43
19.0,40.0,3.0,8.0,0.8744599,2.9452238,2.7654586,2026-01-27-05:19:43
20.0,40.0,6.0,6.0,0.7288499,3.5002,2.8178248,2026-01-27-05:19:43
20.0,40.0,17.0,9.0,0.66747487,3.17425,3.9843998,2026-01-27-05:19:43
19.0,20.0,7.0,10.0,0.9675888,2.0338526,2.1420033,2026-01-27-05:19:47
20.0,40.0,10.0,7.0,0.73849994,3.4132502,3.142625,2026-01-27-05:19:47
19.0,40.0,13.0,9.0,0.79608357,2.902453,3.4255664,2026-01-27-05:19:47
20.0,20.0,4.0,8.0,0.93639994,2.47875,1.969975,2026-01-27-05:19:47
19.0,30.0,9.0,9.0,0.926798,2.5001042,2.6138847,2026-01-27-05:19:47
18.0,40.0,6.0,9.0,0.8918184,2.6087558,2.8149483,2026-01-27-05:19:52
17.0,40.0,4.0,10.0,0.9189247,2.244412,2.6832995,2026-01-27-05:19:52
20.0,40.0,7.0,6.0,0.70992494,3.5072,2.8622496,2026-01-27-05:19:52
18.0,50.0,7.0,9.0,0.7723789,3.1350045,3.5012183,2026-01-27-05:19:52
20.0,50.0,15.0,6.0,0.28049994,3.913875,3.9735003,2026-01-27-05:19:52
19.0,30.0,10.0,9.0,0.89956635,2.510108,2.6853297,2026-01-27-05:19:57
18.0,50.0,8.0,9.0,0.76206577,3.1327374,3.546108,2026-01-27-05:19:57
19.0,40.0,6.0,8.0,0.86199015,2.9844606,2.8702178,2026-01-27-05:19:57
20.0,30.0,1.0,7.0,0.9118999,2.860375,2.22485,2026-01-27-05:19:57
20.0,50.0,11.0,4.0,0.19799992,4.1559753,3.4178998,2026-01-27-05:19:57
20.0,30.0,5.0,7.0,0.8935,2.959375,2.35825,2026-01-27-05:20:01
17.0,50.0,7.0,10.0,0.8158509,2.7964213,3.4530349,2026-01-27-05:20:01
20.0,20.0,9.0,9.0,0.91072494,2.4822001,2.35845,2026-01-27-05:20:01
20.0,40.0,14.0,8.0,0.6981499,3.2995,3.568225,2026-01-27-05:20:01
17.0,40.0,3.0,10.0,0.9118444,2.229625,2.6533904,2026-01-27-05:20:01
16.0,40.0,6.0,10.0,0.853482,2.0333915,2.6083837,2026-01-27-05:20:06
17.0,50.0,5.0,10.0,0.8164404,2.7943475,3.379467,2026-01-27-05:20:06
20.0,40.0,15.0,3.0,0.026624955,3.7525,3.05775,2026-01-27-05:20:06
18.0,30.0,10.0,10.0,0.92887104,2.1368005,2.6218975,2026-01-27-05:20:06
20.0,20.0,13.0,6.0,0.48772496,2.897,2.4506497,2026-01-27-05:20:06
18.0,40.0,13.0,10.0,0.8476304,2.5319397,3.369571,2026-01-27-05:20:11
19.0,20.0,3.0,9.0,0.9394256,2.0378478,1.8530139,2026-01-27-05:20:11
19.0,50.0,11.0,8.0,0.64581907,3.4848883,3.7616193,2026-01-27-05:20:11
20.0,30.0,6.0,7.0,0.8779,2.978,2.4056,2026-01-27-05:20:11
19.0,30.0,3.0,8.0,0.9208481,2.5026908,2.2174058,2026-01-27-05:20:11
18.0,40.0,7.0,9.0,0.88228023,2.6165638,2.8613634,2026-01-27-05:20:15
19.0,50.0,12.0,8.0,0.6144875,3.4731925,3.8286142,2026-01-27-05:20:15
20.0,30.0,7.0,7.0,0.85789996,2.994175,2.4585497,2026-01-27-05:20:15
20.0,50.0,2.0,3.0,0.27549997,4.2914004,2.9896002,2026-01-27-05:20:15
19.0,30.0,4.0,8.0,0.9174665,2.5258443,2.2538507,2026-01-27-05:20:15
17.0,50.0,4.0,10.0,0.8101351,2.789636,3.3510828,2026-01-27-05:20:20
18.0,20.0,5.0,10.0,0.9263382,1.7246952,1.8770949,2026-01-27-05:20:20
20.0,40.0,3.0,5.0,0.6653249,3.5756001,2.6144497,2026-01-27-05:20:20
17.0,40.0,8.0,10.0,0.90324575,2.2790592,2.8589363,2026-01-27-05:20:20
20.0,20.0,5.0,8.0,0.9241249,2.5089998,2.02025,2026-01-27-05:20:20
19.0,40.0,2.0,8.0,0.8698164,2.927245,2.7417386,2026-01-27-05:20:24
18.0,50.0,9.0,9.0,0.7473526,3.12802,3.5965977,2026-01-27-05:20:24
18.0,50.0,16.0,10.0,0.6585394,2.9617794,4.238645,2026-01-27-05:20:24
20.0,50.0,8.0,3.0,0.1773999,4.2818,3.1378002,2026-01-27-05:20:24
19.0,20.0,4.0,9.0,0.93496907,2.0701766,1.8979838,2026-01-27-05:20:24
17.0,40.0,2.0,10.0,0.90036416,2.2123878,2.6290812,2026-01-27-05:20:29
18.0,50.0,4.0,9.0,0.7769184,3.127106,3.4001498,2026-01-27-05:20:29
19.0,30.0,2.0,8.0,0.9198296,2.4770868,2.1865609,2026-01-27-05:20:29
20.0,40.0,18.0,9.0,0.6078,3.15895,4.094625,2026-01-27-05:20:29
20.0,50.0,12.0,4.0,0.1555999,4.14,3.4803998,2026-01-27-05:20:29
18.0,40.0,3.0,9.0,0.89403296,2.5706322,2.709305,2026-01-27-05:20:33
20.0,40.0,8.0,6.0,0.6865999,3.51175,2.912275,2026-01-27-05:20:33
18.0,50.0,10.0,9.0,0.7282394,3.120853,3.6526868,2026-01-27-05:20:33
20.0,50.0,1.0,3.0,0.27644995,4.2844253,2.9845002,2026-01-27-05:20:33
17.0,30.0,6.0,10.0,0.9314246,1.8391619,2.2201352,2026-01-27-05:20:33
18.0,40.0,8.0,9.0,0.86834216,2.6219215,2.9133775,2026-01-27-05:20:38
20.0,40.0,11.0,7.0,0.70452493,3.412,3.2108498,2026-01-27-05:20:38
19.0,30.0,5.0,8.0,0.9096849,2.5465484,2.2958953,2026-01-27-05:20:38
17.0,50.0,10.0,10.0,0.7819667,2.7811568,3.6053877,2026-01-27-05:20:38
18.0,50.0,20.0,10.0,0.4426868,2.856011,4.659003,2026-01-27-05:20:38
17.0,40.0,9.0,10.0,0.8883259,2.281596,2.9168456,2026-01-27-05:20:43
20.0,20.0,10.0,9.0,0.8789999,2.50175,2.438125,2026-01-27-05:20:43
19.0,50.0,4.0,7.0,0.6329506,3.5891712,3.3316457,2026-01-27-05:20:43
20.0,30.0,17.0,10.0,0.76044995,2.7207248,3.6194499,2026-01-27-05:20:43
17.0,30.0,3.0,10.0,0.9342588,1.7792764,2.0922325,2026-01-27-05:20:43
20.0,30.0,14.0,9.0,0.8090999,2.8291998,3.1931999,2026-01-27-05:20:48
20.0,20.0,6.0,8.0,0.9074499,2.5368001,2.076125,2026-01-27-05:20:48
20.0,50.0,14.0,6.0,0.33099997,3.9341002,3.8914,2026-01-27-05:20:48
19.0,50.0,3.0,7.0,0.63163227,3.5828173,3.3108509,2026-01-27-05:20:48
19.0,40.0,18.0,10.0,0.67599016,2.760787,4.0370755,2026-01-27-05:20:48
17.0,50.0,9.0,10.0,0.7976615,2.7886949,3.5490036,2026-01-27-05:20:53
20.0,10.0,7.0,10.0,0.8552,2.073975,1.9621999,2026-01-27-05:20:53
18.0,30.0,3.0,9.0,0.92843425,2.1241915,2.1547,2026-01-27-05:20:53
20.0,50.0,16.0,6.0,0.22559986,3.8912,4.0612,2026-01-27-05:20:53
18.0,40.0,2.0,9.0,0.88597107,2.5530243,2.6852908,2026-01-27-05:20:53
19.0,40.0,4.0,7.0,0.78046376,3.0625134,2.692468,2026-01-27-05:20:58
20.0,30.0,10.0,8.0,0.8684999,2.917,2.7489998,2026-01-27-05:20:58
19.0,50.0,5.0,7.0,0.6298691,3.5930753,3.3580403,2026-01-27-05:20:58
19.0,20.0,2.0,9.0,0.93948215,2.0030687,1.8136439,2026-01-27-05:20:58
19.0,50.0,20.0,9.0,0.35522425,3.2252135,4.7063823,2026-01-27-05:20:58
20.0,40.0,12.0,7.0,0.66615,3.4083002,3.2846746,2026-01-27-05:21:03
19.0,30.0,6.0,8.0,0.8975033,2.5648024,2.34354,2026-01-27-05:21:03
19.0,40.0,7.0,8.0,0.8490336,2.9926395,2.9163373,2026-01-27-05:21:03
20.0,30.0,18.0,10.0,0.69969994,2.7145998,3.7381997,2026-01-27-05:21:03
18.0,30.0,2.0,9.0,0.9239974,2.0989585,2.1235604,2026-01-27-05:21:03
19.0,40.0,1.0,8.0,0.860773,2.9068158,2.723619,2026-01-27-05:21:07
19.0,50.0,13.0,8.0,0.578756,3.4590461,3.901209,2026-01-27-05:21:07
