metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Adhesion,Coverage,Uniformity,Timestamp
20.0,40.0,5.0,10.0,0.77242035,0.65942615,0.4827058,2026-01-26-11:16:02
12.0,40.0,5.0,10.0,0.6450348,0.3528987,0.60769385,2026-01-26-11:16:02
20.0,40.0,4.0,10.0,0.7591199,0.6408611,0.46196136,2026-01-26-11:16:02
16.0,10.0,19.0,1.0,0.4142649,0.36986586,0.13529494,2026-01-26-11:16:02
12.0,40.0,9.0,10.0,0.63365555,0.4231973,0.68241644,2026-01-26-11:16:08
13.0,20.0,16.0,10.0,0.4096571,0.36600742,0.31936088,2026-01-26-11:16:08
9.0,40.0,10.0,10.0,0.67977005,0.3534728,0.60677165,2026-01-26-11:16:08
17.0,10.0,12.0,10.0,0.45800886,0.33763254,0.3247617,2026-01-26-11:16:08
20.0,50.0,18.0,5.0,0.80890065,0.8031762,0.49072728,2026-01-26-11:16:08
19.0,40.0,15.0,9.0,0.59102654,0.747064,0.5714593,2026-01-26-11:16:14
20.0,40.0,14.0,10.0,0.6806896,0.752775,0.5663639,2026-01-26-11:16:14
9.0,50.0,13.0,9.0,0.57195526,0.388964,0.7395062,2026-01-26-11:16:14
18.0,50.0,20.0,10.0,0.8152363,0.7340859,0.48179793,2026-01-26-11:16:14
19.0,50.0,20.0,10.0,0.8685657,0.7360126,0.47903302,2026-01-26-11:16:14
16.0,50.0,14.0,8.0,0.65617466,0.70982146,0.5935755,2026-01-26-11:16:18
14.0,40.0,10.0,9.0,0.56519365,0.52532214,0.6725602,2026-01-26-11:16:18
12.0,40.0,10.0,9.0,0.63121194,0.4461441,0.65435976,2026-01-26-11:16:18
19.0,40.0,10.0,7.0,0.62695247,0.68342716,0.4791015,2026-01-26-11:16:18
20.0,50.0,10.0,10.0,0.9172483,0.7269035,0.57403463,2026-01-26-11:16:18
17.0,50.0,10.0,10.0,0.77418375,0.6444651,0.61265355,2026-01-26-11:16:24
8.0,50.0,14.0,7.0,0.65600544,0.40182623,0.6719956,2026-01-26-11:16:24
7.0,50.0,10.0,10.0,0.68367976,0.2873495,0.7174371,2026-01-26-11:16:24
15.0,30.0,0.0,0.0,0.48989633,0.14039844,0.42124566,2026-01-26-11:16:24
6.0,50.0,10.0,10.0,0.70838106,0.27642956,0.6830263,2026-01-26-11:16:24
16.0,50.0,10.0,10.0,0.70965123,0.6066614,0.6430297,2026-01-26-11:16:29
20.0,50.0,11.0,5.0,0.7842886,0.79775965,0.37777096,2026-01-26-11:16:29
20.0,50.0,17.0,4.0,0.83038366,0.80061525,0.46553624,2026-01-26-11:16:29
9.0,50.0,10.0,10.0,0.61040944,0.3297658,0.76660633,2026-01-26-11:16:29
19.0,10.0,6.0,2.0,0.29113793,0.29174745,0.08865348,2026-01-26-11:16:29
18.0,40.0,14.0,9.0,0.5486809,0.7271563,0.6075476,2026-01-26-11:16:36
18.0,50.0,10.0,10.0,0.83438736,0.67768204,0.5892995,2026-01-26-11:16:36
15.0,50.0,10.0,10.0,0.64840496,0.5654752,0.6769267,2026-01-26-11:16:36
19.0,50.0,10.0,10.0,0.88360715,0.70537084,0.5758012,2026-01-26-11:16:36
16.0,50.0,15.0,7.0,0.6552374,0.73779166,0.57087064,2026-01-26-11:16:36
20.0,50.0,16.0,4.0,0.8302225,0.80334765,0.45097777,2026-01-26-11:16:41
19.0,50.0,17.0,7.0,0.7709006,0.79206324,0.50873566,2026-01-26-11:16:41
18.0,50.0,17.0,6.0,0.74587023,0.79610884,0.5050488,2026-01-26-11:16:41
16.0,50.0,19.0,5.0,0.62539744,0.77578425,0.5193324,2026-01-26-11:16:41
17.0,50.0,19.0,5.0,0.67963785,0.78846014,0.49742776,2026-01-26-11:16:41
18.0,40.0,11.0,9.0,0.60071284,0.6937256,0.60793924,2026-01-26-11:16:48
20.0,30.0,17.0,10.0,0.50000775,0.6356317,0.56833446,2026-01-26-11:16:48
20.0,40.0,11.0,9.0,0.72402483,0.74074006,0.5508643,2026-01-26-11:16:48
6.0,40.0,9.0,10.0,0.6289602,0.319226,0.5120552,2026-01-26-11:16:48
1.0,40.0,9.0,10.0,0.45856202,0.3892755,0.5238854,2026-01-26-11:16:48
20.0,20.0,12.0,3.0,0.40226963,0.46047375,0.32801187,2026-01-26-11:16:54
19.0,20.0,11.0,8.0,0.5983728,0.38528955,0.49632046,2026-01-26-11:16:54
2.0,20.0,11.0,6.0,0.54460293,0.17252216,0.4221431,2026-01-26-11:16:54
5.0,20.0,16.0,6.0,0.42110816,0.1598171,0.45974016,2026-01-26-11:16:54
8.0,20.0,12.0,7.0,0.36734766,0.14071679,0.3697565,2026-01-26-11:16:54
13.0,40.0,9.0,9.0,0.60398644,0.46240485,0.6547432,2026-01-26-11:17:00
8.0,50.0,10.0,10.0,0.6487057,0.3052076,0.74624145,2026-01-26-11:17:00
13.0,40.0,8.0,9.0,0.6062345,0.44059438,0.6369601,2026-01-26-11:17:00
14.0,50.0,10.0,10.0,0.59775394,0.5223099,0.7105359,2026-01-26-11:17:00
15.0,30.0,10.0,10.0,0.6271665,0.46285856,0.6093882,2026-01-26-11:17:00
19.0,20.0,15.0,9.0,0.5361122,0.42313403,0.52411234,2026-01-26-11:17:06
16.0,10.0,13.0,9.0,0.3866202,0.3525681,0.2881689,2026-01-26-11:17:06
14.0,20.0,15.0,9.0,0.47247,0.3521129,0.35697225,2026-01-26-11:17:06
5.0,20.0,6.0,4.0,0.24965833,0.18993172,0.23871809,2026-01-26-11:17:06
19.0,20.0,14.0,9.0,0.5513943,0.41959152,0.53363276,2026-01-26-11:17:06
11.0,50.0,10.0,10.0,0.5541594,0.39629912,0.7750678,2026-01-26-11:17:12
19.0,50.0,14.0,6.0,0.8249973,0.7988868,0.48369786,2026-01-26-11:17:12
16.0,50.0,19.0,4.0,0.6560966,0.76917225,0.5097905,2026-01-26-11:17:12
17.0,50.0,20.0,5.0,0.65763843,0.7861451,0.48658946,2026-01-26-11:17:12
16.0,40.0,19.0,4.0,0.4991272,0.59478575,0.55743396,2026-01-26-11:17:12
2.0,40.0,10.0,10.0,0.44756475,0.36072186,0.5228175,2026-01-26-11:17:19
2.0,40.0,11.0,10.0,0.42431328,0.3527461,0.5323833,2026-01-26-11:17:19
20.0,30.0,8.0,6.0,0.41379404,0.4613578,0.4075138,2026-01-26-11:17:19
2.0,40.0,8.0,8.0,0.48914713,0.37371168,0.38943145,2026-01-26-11:17:19
16.0,30.0,8.0,6.0,0.49340612,0.3234273,0.42190874,2026-01-26-11:17:19
14.0,30.0,10.0,7.0,0.6442973,0.32514688,0.46154353,2026-01-26-11:17:25
15.0,40.0,13.0,9.0,0.4985572,0.6287043,0.67583436,2026-01-26-11:17:25
16.0,50.0,19.0,8.0,0.5804229,0.74768364,0.5232072,2026-01-26-11:17:25
16.0,50.0,19.0,9.0,0.6074152,0.73140204,0.52342105,2026-01-26-11:17:25
19.0,50.0,20.0,5.0,0.7467284,0.7937316,0.4707772,2026-01-26-11:17:25
15.0,50.0,14.0,8.0,0.5992681,0.67677146,0.6249093,2026-01-26-11:17:31
13.0,50.0,10.0,10.0,0.5634795,0.47869033,0.74013394,2026-01-26-11:17:31
17.0,50.0,16.0,7.0,0.693326,0.76897556,0.54047555,2026-01-26-11:17:31
20.0,50.0,18.0,8.0,0.78723705,0.7747756,0.50584036,2026-01-26-11:17:31
17.0,40.0,13.0,9.0,0.5243538,0.6932603,0.63968927,2026-01-26-11:17:31
20.0,50.0,18.0,4.0,0.82353777,0.7966642,0.47458732,2026-01-26-11:17:37
4.0,40.0,9.0,10.0,0.53629076,0.3357922,0.4914714,2026-01-26-11:17:37
12.0,50.0,10.0,10.0,0.54886854,0.43618083,0.76246417,2026-01-26-11:17:37
18.0,10.0,6.0,8.0,0.4879749,0.27700227,0.19051954,2026-01-26-11:17:37
14.0,50.0,15.0,8.0,0.53159475,0.65636533,0.6485324,2026-01-26-11:17:37
20.0,50.0,19.0,4.0,0.81065685,0.79176927,0.47796303,2026-01-26-11:17:43
18.0,50.0,19.0,4.0,0.7552873,0.7893298,0.47371066,2026-01-26-11:17:43
19.0,40.0,10.0,10.0,0.67617786,0.70571685,0.6026147,2026-01-26-11:17:43
20.0,50.0,16.0,9.0,0.8190556,0.7640774,0.5354135,2026-01-26-11:17:43
10.0,40.0,7.0,9.0,0.70265305,0.34027198,0.5468614,2026-01-26-11:17:43
16.0,30.0,7.0,10.0,0.6336358,0.4304789,0.5898636,2026-01-26-11:17:50
6.0,30.0,7.0,6.0,0.3505228,0.1465993,0.23779845,2026-01-26-11:17:50
15.0,30.0,7.0,9.0,0.6372907,0.36056215,0.5221096,2026-01-26-11:17:50
16.0,30.0,5.0,10.0,0.6258617,0.38427818,0.54916614,2026-01-26-11:17:50
13.0,30.0,7.0,10.0,0.6876516,0.32687044,0.5136358,2026-01-26-11:17:50
16.0,30.0,20.0,9.0,0.51115227,0.57621604,0.4957503,2026-01-26-11:17:57
11.0,30.0,20.0,9.0,0.5187767,0.49147895,0.33058253,2026-01-26-11:17:57
11.0,30.0,20.0,7.0,0.4988864,0.42034793,0.33180538,2026-01-26-11:17:57
13.0,30.0,20.0,9.0,0.5569092,0.53604805,0.39647058,2026-01-26-11:17:57
10.0,30.0,20.0,9.0,0.47839814,0.4652467,0.30742756,2026-01-26-11:17:57
16.0,30.0,4.0,10.0,0.61172175,0.36209926,0.5293318,2026-01-26-11:18:04
16.0,30.0,1.0,10.0,0.53692186,0.30351773,0.49045128,2026-01-26-11:18:04
20.0,50.0,13.0,9.0,0.86233294,0.76130867,0.55948234,2026-01-26-11:18:04
16.0,50.0,20.0,5.0,0.60289234,0.775933,0.5073524,2026-01-26-11:18:04
16.0,50.0,20.0,7.0,0.56649524,0.76308185,0.50592965,2026-01-26-11:18:04
17.0,50.0,14.0,5.0,0.7331399,0.76668596,0.476462,2026-01-26-11:18:10
17.0,50.0,14.0,8.0,0.7162528,0.7370854,0.56632745,2026-01-26-11:18:10
17.0,50.0,14.0,6.0,0.73713315,0.76344794,0.5129307,2026-01-26-11:18:10
19.0,50.0,16.0,1.0,0.71866375,0.72714484,0.32609144,2026-01-26-11:18:10
18.0,40.0,14.0,10.0,0.55282754,0.7253867,0.61705685,2026-01-26-11:18:10
19.0,20.0,18.0,10.0,0.56411064,0.44299415,0.47782364,2026-01-26-11:18:16
2.0,20.0,18.0,10.0,0.4312969,0.18899961,0.4788825,2026-01-26-11:18:16
19.0,20.0,20.0,10.0,0.6047221,0.43476793,0.45699957,2026-01-26-11:18:16
18.0,50.0,17.0,2.0,0.7554272,0.7512913,0.39973342,2026-01-26-11:18:16
19.0,20.0,20.0,6.0,0.4742524,0.40677947,0.4578423,2026-01-26-11:18:16
15.0,50.0,16.0,7.0,0.58015555,0.72035295,0.59522766,2026-01-26-11:18:22
15.0,50.0,16.0,6.0,0.6062483,0.7309661,0.57901067,2026-01-26-11:18:22
5.0,50.0,10.0,10.0,0.7177624,0.27232176,0.6463525,2026-01-26-11:18:22
5.0,50.0,12.0,9.0,0.7061313,0.28633502,0.62903845,2026-01-26-11:18:22
20.0,50.0,11.0,6.0,0.83179003,0.79422164,0.42500314,2026-01-26-11:18:22
18.0,40.0,13.0,8.0,0.5734956,0.710629,0.59081453,2026-01-26-11:18:29
19.0,40.0,13.0,8.0,0.62809825,0.730182,0.56316525,2026-01-26-11:18:29
13.0,40.0,10.0,9.0,0.5950895,0.48474145,0.66851145,2026-01-26-11:18:29
17.0,40.0,13.0,8.0,0.53437287,0.68560755,0.61721087,2026-01-26-11:18:29
16.0,40.0,12.0,10.0,0.5120979,0.644087,0.68591523,2026-01-26-11:18:29
8.0,50.0,13.0,8.0,0.6449857,0.37126946,0.6976905,2026-01-26-11:18:35
4.0,50.0,10.0,10.0,0.7095021,0.27454504,0.610898,2026-01-26-11:18:35
4.0,50.0,11.0,10.0,0.68610996,0.27030998,0.6184064,2026-01-26-11:18:35
4.0,50.0,12.0,10.0,0.66256636,0.26793984,0.61884683,2026-01-26-11:18:35
12.0,40.0,11.0,4.0,0.55553025,0.3497418,0.44836745,2026-01-26-11:18:35
19.0,40.0,16.0,9.0,0.5795931,0.74854684,0.55816853,2026-01-26-11:18:41
13.0,50.0,15.0,7.0,0.52849185,0.631826,0.6600136,2026-01-26-11:18:41
19.0,30.0,15.0,10.0,0.48091343,0.6309885,0.6097568,2026-01-26-11:18:41
19.0,30.0,13.0,10.0,0.50078636,0.62155914,0.63497657,2026-01-26-11:18:41
12.0,40.0,1.0,10.0,0.55327284,0.31515703,0.5393688,2026-01-26-11:18:41
14.0,50.0,13.0,10.0,0.541849,0.58819294,0.6983875,2026-01-26-11:18:47
10.0,40.0,6.0,8.0,0.65791,0.3236212,0.4761644,2026-01-26-11:18:47
3.0,50.0,10.0,10.0,0.6843658,0.2822933,0.5799007,2026-01-26-11:18:47
14.0,50.0,15.0,7.0,0.55671424,0.67181474,0.63226694,2026-01-26-11:18:47
3.0,50.0,11.0,10.0,0.6610004,0.27578938,0.58844554,2026-01-26-11:18:47
19.0,20.0,0.0,0.0,0.42447895,0.25949138,0.36883298,2026-01-26-11:18:54
19.0,20.0,2.0,2.0,0.3669302,0.29671,0.34812975,2026-01-26-11:18:54
20.0,50.0,10.0,6.0,0.8126129,0.78598434,0.4003501,2026-01-26-11:18:54
19.0,30.0,7.0,1.0,0.24124855,0.39855984,0.31853443,2026-01-26-11:18:54
19.0,20.0,7.0,1.0,0.31578246,0.40000424,0.24274062,2026-01-26-11:18:54
20.0,50.0,13.0,8.0,0.8635249,0.77819026,0.536254,2026-01-26-11:19:00
7.0,50.0,15.0,7.0,0.6720378,0.38405132,0.64427733,2026-01-26-11:19:00
7.0,50.0,15.0,6.0,0.7017304,0.39476442,0.6210773,2026-01-26-11:19:00
7.0,50.0,13.0,6.0,0.72236985,0.36916906,0.60423183,2026-01-26-11:19:00
16.0,50.0,19.0,7.0,0.5782247,0.76273316,0.5240393,2026-01-26-11:19:00
16.0,20.0,10.0,10.0,0.62580097,0.32811582,0.46158913,2026-01-26-11:19:07
16.0,20.0,11.0,10.0,0.60800016,0.348798,0.4644463,2026-01-26-11:19:07
17.0,40.0,13.0,10.0,0.5209708,0.69139063,0.6553253,2026-01-26-11:19:07
15.0,50.0,13.0,9.0,0.60259753,0.6425225,0.6496814,2026-01-26-11:19:07
13.0,50.0,15.0,8.0,0.50055313,0.6163766,0.67627907,2026-01-26-11:19:07
10.0,50.0,13.0,10.0,0.5128691,0.41383645,0.7644941,2026-01-26-11:19:14
6.0,50.0,14.0,7.0,0.71870214,0.34494767,0.61471856,2026-01-26-11:19:14
11.0,50.0,14.0,7.0,0.5499286,0.52393675,0.6962519,2026-01-26-11:19:14
15.0,40.0,10.0,10.0,0.5436146,0.5642241,0.7023297,2026-01-26-11:19:14
16.0,50.0,14.0,10.0,0.64298874,0.6787032,0.6201563,2026-01-26-11:19:14
16.0,30.0,13.0,10.0,0.54786015,0.5553832,0.6204899,2026-01-26-11:19:21
20.0,30.0,13.0,10.0,0.5147555,0.63469523,0.6226686,2026-01-26-11:19:21
19.0,20.0,17.0,10.0,0.5523942,0.4450508,0.49356464,2026-01-26-11:19:21
20.0,20.0,17.0,10.0,0.5323438,0.44405547,0.52235055,2026-01-26-11:19:21
15.0,30.0,14.0,5.0,0.6199262,0.3883175,0.47500527,2026-01-26-11:19:21
8.0,50.0,16.0,6.0,0.64703274,0.4468418,0.6450955,2026-01-26-11:19:29
8.0,50.0,14.0,6.0,0.6788896,0.4126394,0.64181256,2026-01-26-11:19:29
8.0,50.0,13.0,6.0,0.6860074,0.39783204,0.6308544,2026-01-26-11:19:29
20.0,50.0,9.0,5.0,0.72514385,0.77952427,0.3312953,2026-01-26-11:19:29
8.0,50.0,15.0,6.0,0.6654612,0.42904034,0.6467105,2026-01-26-11:19:29
12.0,50.0,13.0,8.0,0.5323354,0.53213704,0.7096925,2026-01-26-11:19:35
12.0,50.0,15.0,8.0,0.4889572,0.57337713,0.6976255,2026-01-26-11:19:35
15.0,40.0,12.0,10.0,0.5067593,0.60740614,0.7009903,2026-01-26-11:19:35
15.0,50.0,14.0,9.0,0.58322823,0.65998983,0.6412308,2026-01-26-11:19:35
18.0,40.0,16.0,10.0,0.5429828,0.7362811,0.58378774,2026-01-26-11:19:35
20.0,50.0,17.0,7.0,0.7989174,0.7935762,0.5146718,2026-01-26-11:19:42
5.0,50.0,12.0,8.0,0.7379221,0.30331665,0.5987784,2026-01-26-11:19:42
5.0,50.0,13.0,8.0,0.71800935,0.3061545,0.60529464,2026-01-26-11:19:42
14.0,50.0,15.0,6.0,0.58071274,0.6825279,0.60906684,2026-01-26-11:19:42
14.0,50.0,16.0,6.0,0.5640636,0.697911,0.60911417,2026-01-26-11:19:42
16.0,40.0,13.0,8.0,0.5145787,0.6555084,0.63897544,2026-01-26-11:19:49
18.0,40.0,15.0,9.0,0.53297234,0.7336746,0.5969128,2026-01-26-11:19:49
10.0,50.0,14.0,7.0,0.57694703,0.48014674,0.69857764,2026-01-26-11:19:49
3.0,40.0,8.0,10.0,0.5132811,0.35960633,0.4737328,2026-01-26-11:19:49
10.0,50.0,13.0,7.0,0.59328175,0.46080425,0.6946551,2026-01-26-11:19:49
14.0,40.0,12.0,10.0,0.5192633,0.5680775,0.7066859,2026-01-26-11:19:56
16.0,50.0,20.0,3.0,0.66558295,0.752697,0.49401417,2026-01-26-11:19:56
16.0,50.0,17.0,6.0,0.6390553,0.765713,0.5456573,2026-01-26-11:19:56
8.0,50.0,12.0,7.0,0.68416166,0.3737579,0.65672404,2026-01-26-11:19:56
16.0,50.0,14.0,9.0,0.64338005,0.6930398,0.609897,2026-01-26-11:19:56
19.0,20.0,9.0,10.0,0.63527256,0.3899963,0.54310757,2026-01-26-11:20:04
16.0,40.0,9.0,10.0,0.56363225,0.58239007,0.6775814,2026-01-26-11:20:04
12.0,50.0,13.0,7.0,0.5544983,0.5477865,0.6794679,2026-01-26-11:20:04
9.0,40.0,10.0,9.0,0.70302916,0.3556424,0.5705584,2026-01-26-11:20:04
19.0,40.0,14.0,9.0,0.60630864,0.7435215,0.58097965,2026-01-26-11:20:04
16.0,50.0,20.0,8.0,0.5797032,0.74813247,0.5052083,2026-01-26-11:20:12
16.0,50.0,20.0,9.0,0.6184844,0.7319508,0.5077068,2026-01-26-11:20:12
17.0,50.0,20.0,8.0,0.64350605,0.7583445,0.48444533,2026-01-26-11:20:12
10.0,40.0,9.0,7.0,0.6876475,0.3410899,0.49407452,2026-01-26-11:20:12
9.0,50.0,14.0,8.0,0.58179677,0.42338476,0.71340823,2026-01-26-11:20:12
11.0,50.0,13.0,9.0,0.5136834,0.47089598,0.74582374,2026-01-26-11:20:19
8.0,50.0,17.0,5.0,0.656231,0.46875042,0.62084067,2026-01-26-11:20:19
9.0,50.0,15.0,7.0,0.59385407,0.4574522,0.6878328,2026-01-26-11:20:19
17.0,30.0,2.0,10.0,0.54090333,0.35807446,0.50935245,2026-01-26-11:20:19
15.0,50.0,17.0,5.0,0.6139524,0.7442748,0.5579916,2026-01-26-11:20:19
19.0,50.0,16.0,7.0,0.78978246,0.79269886,0.5156509,2026-01-26-11:20:26
15.0,50.0,17.0,6.0,0.58623725,0.7413368,0.574167,2026-01-26-11:20:26
20.0,10.0,0.0,0.0,0.42198443,0.14149362,0.23141047,2026-01-26-11:20:26
20.0,20.0,0.0,0.0,0.3825367,0.29960424,0.3847268,2026-01-26-11:20:26
15.0,10.0,16.0,10.0,0.28976348,0.36677763,0.24431553,2026-01-26-11:20:26
20.0,50.0,18.0,7.0,0.7818915,0.78992504,0.50481135,2026-01-26-11:20:34
19.0,50.0,20.0,4.0,0.7726775,0.7870195,0.4668758,2026-01-26-11:20:34
20.0,50.0,11.0,7.0,0.8665176,0.7831085,0.47085053,2026-01-26-11:20:34
17.0,10.0,18.0,7.0,0.38257152,0.43376058,0.2380329,2026-01-26-11:20:34
18.0,50.0,17.0,4.0,0.7776333,0.79263484,0.46570176,2026-01-26-11:20:34
20.0,50.0,11.0,9.0,0.89630884,0.75017744,0.5499543,2026-01-26-11:20:40
17.0,40.0,14.0,10.0,0.5078086,0.7035228,0.64244473,2026-01-26-11:20:40
14.0,40.0,7.0,8.0,0.53623813,0.44957665,0.57195467,2026-01-26-11:20:40
18.0,20.0,20.0,10.0,0.61594874,0.43796146,0.41854256,2026-01-26-11:20:40
18.0,20.0,19.0,4.0,0.56949973,0.44322506,0.42395523,2026-01-26-11:20:40
7.0,50.0,12.0,7.0,0.72148156,0.34845814,0.62945884,2026-01-26-11:20:47
6.0,50.0,11.0,9.0,0.7181092,0.2932024,0.6582441,2026-01-26-11:20:47
7.0,50.0,11.0,9.0,0.69231296,0.3078544,0.69174814,2026-01-26-11:20:47
8.0,50.0,11.0,9.0,0.6559039,0.3295226,0.7197438,2026-01-26-11:20:47
20.0,50.0,11.0,8.0,0.8871858,0.76725906,0.5130962,2026-01-26-11:20:47
19.0,50.0,17.0,3.0,0.8073637,0.7828784,0.42958614,2026-01-26-11:20:55
20.0,50.0,14.0,3.0,0.767197,0.7883282,0.3640306,2026-01-26-11:20:55
20.0,50.0,13.0,3.0,0.73761505,0.78625476,0.33708036,2026-01-26-11:20:55
20.0,50.0,17.0,3.0,0.8233454,0.7843913,0.43552226,2026-01-26-11:20:55
19.0,50.0,14.0,4.0,0.79043347,0.79601276,0.40585196,2026-01-26-11:20:55
9.0,50.0,11.0,9.0,0.6158661,0.35774368,0.7394215,2026-01-26-11:21:03
16.0,40.0,12.0,9.0,0.5201334,0.64605665,0.6634207,2026-01-26-11:21:03
5.0,50.0,11.0,9.0,0.72821236,0.28565997,0.62254876,2026-01-26-11:21:03
10.0,50.0,15.0,6.0,0.58661574,0.51070046,0.67291474,2026-01-26-11:21:03
6.0,50.0,11.0,8.0,0.7432252,0.31028408,0.62138605,2026-01-26-11:21:03
11.0,50.0,15.0,6.0,0.5590965,0.5550473,0.6706673,2026-01-26-11:21:10
11.0,50.0,15.0,8.0,0.49706057,0.52888477,0.7101327,2026-01-26-11:21:10
7.0,50.0,14.0,7.0,0.6930077,0.3701482,0.6459194,2026-01-26-11:21:10
19.0,10.0,20.0,4.0,0.50585645,0.41950616,0.2869876,2026-01-26-11:21:10
17.0,20.0,19.0,10.0,0.5928731,0.44174185,0.3868005,2026-01-26-11:21:10
20.0,50.0,10.0,9.0,0.90928125,0.74164015,0.5370714,2026-01-26-11:21:18
13.0,40.0,9.0,10.0,0.60020536,0.46013522,0.69672704,2026-01-26-11:21:18
18.0,40.0,12.0,9.0,0.58442706,0.70710146,0.6134836,2026-01-26-11:21:18
18.0,50.0,15.0,7.0,0.7657436,0.7799053,0.5259202,2026-01-26-11:21:18
12.0,40.0,11.0,10.0,0.5968829,0.46536827,0.69252706,2026-01-26-11:21:18
4.0,50.0,11.0,9.0,0.7202704,0.28494668,0.58811635,2026-01-26-11:21:26
6.0,50.0,10.0,9.0,0.73651135,0.29116625,0.64606315,2026-01-26-11:21:26
7.0,50.0,10.0,9.0,0.7103816,0.30208614,0.68047386,2026-01-26-11:21:26
18.0,40.0,13.0,9.0,0.5664524,0.71828175,0.61329293,2026-01-26-11:21:26
10.0,50.0,11.0,9.0,0.57994133,0.39170974,0.74879825,2026-01-26-11:21:26
20.0,50.0,10.0,8.0,0.89103436,0.7588218,0.4945729,2026-01-26-11:21:33
19.0,50.0,14.0,8.0,0.8169359,0.7725242,0.5370946,2026-01-26-11:21:33
19.0,50.0,13.0,10.0,0.832414,0.73561907,0.57446617,2026-01-26-11:21:33
8.0,50.0,10.0,9.0,0.6735167,0.31994426,0.70927817,2026-01-26-11:21:33
7.0,50.0,11.0,8.0,0.71687424,0.32493603,0.6548902,2026-01-26-11:21:33
14.0,50.0,11.0,9.0,0.5912025,0.55978674,0.6822988,2026-01-26-11:21:41
15.0,20.0,19.0,10.0,0.5412723,0.43279633,0.30784187,2026-01-26-11:21:41
12.0,30.0,9.0,10.0,0.66008437,0.3390278,0.51391613,2026-01-26-11:21:41
13.0,50.0,15.0,6.0,0.5547421,0.64253914,0.6368135,2026-01-26-11:21:41
13.0,40.0,8.0,6.0,0.51093805,0.39101323,0.4948939,2026-01-26-11:21:41
20.0,40.0,14.0,8.0,0.6750791,0.74679184,0.5412831,2026-01-26-11:21:50
8.0,50.0,11.0,8.0,0.67938936,0.34660423,0.68288577,2026-01-26-11:21:50
17.0,40.0,16.0,8.0,0.47874093,0.7140805,0.6014433,2026-01-26-11:21:50
15.0,40.0,13.0,8.0,0.5149751,0.62105155,0.653356,2026-01-26-11:21:50
20.0,40.0,14.0,9.0,0.6727652,0.7545446,0.5568546,2026-01-26-11:21:50
20.0,50.0,10.0,7.0,0.8588098,0.7747712,0.44827148,2026-01-26-11:21:58
5.0,50.0,10.0,7.0,0.75937736,0.32018948,0.5205894,2026-01-26-11:21:58
20.0,50.0,10.0,4.0,0.69640416,0.78391033,0.30932724,2026-01-26-11:21:58
5.0,50.0,10.0,4.0,0.6307344,0.3293286,0.3816452,2026-01-26-11:21:58
4.0,50.0,10.0,7.0,0.7496053,0.32241282,0.4851349,2026-01-26-11:21:58
7.0,50.0,16.0,5.0,0.7060771,0.41347936,0.5966098,2026-01-26-11:22:06
20.0,20.0,8.0,10.0,0.62598044,0.4000624,0.54699,2026-01-26-11:22:06
17.0,50.0,14.0,10.0,0.7090206,0.70596707,0.59290826,2026-01-26-11:22:06
19.0,20.0,8.0,10.0,0.64698094,0.37408248,0.527725,2026-01-26-11:22:06
19.0,10.0,8.0,2.0,0.29351604,0.3264771,0.06498963,2026-01-26-11:22:06
15.0,50.0,11.0,9.0,0.63911444,0.602307,0.64900655,2026-01-26-11:22:14
9.0,50.0,11.0,8.0,0.6377845,0.3748253,0.7025634,2026-01-26-11:22:14
9.0,50.0,10.0,9.0,0.63291854,0.34450248,0.72964317,2026-01-26-11:22:14
12.0,50.0,11.0,9.0,0.5476157,0.4722113,0.7341281,2026-01-26-11:22:14
15.0,50.0,14.0,10.0,0.57980084,0.6456532,0.6514901,2026-01-26-11:22:14
7.0,50.0,16.0,6.0,0.6833963,0.4104413,0.6197959,2026-01-26-11:22:24
9.0,50.0,14.0,7.0,0.6147247,0.43893418,0.6901944,2026-01-26-11:22:24
7.0,50.0,10.0,8.0,0.725819,0.3192678,0.63797545,2026-01-26-11:22:24
9.0,50.0,17.0,5.0,0.61627775,0.51020366,0.63855994,2026-01-26-11:22:24
8.0,50.0,10.0,8.0,0.68787825,0.3371259,0.66677976,2026-01-26-11:22:24
18.0,50.0,12.0,9.0,0.8010891,0.7212011,0.56884444,2026-01-26-11:22:33
5.0,50.0,10.0,9.0,0.74681973,0.2870584,0.6093893,2026-01-26-11:22:33
18.0,40.0,9.0,10.0,0.6323704,0.6588249,0.62335974,2026-01-26-11:22:33
13.0,50.0,12.0,9.0,0.5412029,0.53811306,0.71440446,2026-01-26-11:22:33
14.0,40.0,10.0,10.0,0.5571198,0.5231525,0.7087734,2026-01-26-11:22:33
11.0,50.0,10.0,9.0,0.5710929,0.41103578,0.7381045,2026-01-26-11:22:40
12.0,50.0,15.0,6.0,0.54749167,0.5995397,0.65816003,2026-01-26-11:22:40
14.0,50.0,17.0,5.0,0.5731414,0.7140917,0.5871861,2026-01-26-11:22:40
12.0,50.0,6.0,6.0,0.42106664,0.42083117,0.5217265,2026-01-26-11:22:40
9.0,30.0,7.0,10.0,0.56865144,0.25954375,0.41381958,2026-01-26-11:22:40
20.0,50.0,2.0,9.0,0.80424994,0.61352175,0.39523518,2026-01-26-11:22:48
3.0,50.0,2.0,9.0,0.6395852,0.35870668,0.3398712,2026-01-26-11:22:48
8.0,50.0,2.0,3.0,0.4840429,0.34002915,0.49029353,2026-01-26-11:22:48
